title,author,link,home,rss,date,timestamp
报错回顾：给OpenClaw添加错误行为记忆机制，让自己写的skill不断成长,张洪Heo,https://blog.zhheo.com/p/0x4n7juy.html,https://blog.zhheo.com/,https://blog.zhheo.com/rss.xml,2026-07-29,1785291657.0
腾讯miora上手：设计师又又又失业的一集？,张洪Heo,https://blog.zhheo.com/p/lw65vj43.html,https://blog.zhheo.com/,https://blog.zhheo.com/rss.xml,2026-07-23,1784777476.0
Mac 合盖不休眠：用 pmset 彻底禁止系统睡眠,张洪Heo,https://blog.zhheo.com/p/xvupxvv6.html,https://blog.zhheo.com/,https://blog.zhheo.com/rss.xml,2026-07-23,1784774881.0
如何用 OpenClaw 配置早报晚报，科技新闻信源、微博热搜获取,张洪Heo,https://blog.zhheo.com/p/u61vslr3.html,https://blog.zhheo.com/,https://blog.zhheo.com/rss.xml,2026-07-20,1784524538.0
给 SearXNG 接入豆包搜索，解决 OpenClaw 信源难题,张洪Heo,https://blog.zhheo.com/p/1ffvrvyd.html,https://blog.zhheo.com/,https://blog.zhheo.com/rss.xml,2026-07-17,1784264897.0
OpenClaw记忆系统升级：从memory-core到memory-lancedb-pro的迁移与配置,张洪Heo,https://blog.zhheo.com/p/0kl9erod.html,https://blog.zhheo.com/,https://blog.zhheo.com/rss.xml,2026-07-16,1784175473.0
screenpipe：开源本地的 AI 记忆引擎，让电脑更懂你,张洪Heo,https://blog.zhheo.com/p/94w0byur.html,https://blog.zhheo.com/,https://blog.zhheo.com/rss.xml,2026-07-15,1784131200.0
混元hy3模型上手：腾讯送了云函数个人版6个月，怎么才能用上,张洪Heo,https://blog.zhheo.com/p/2orxjo9r.html,https://blog.zhheo.com/,https://blog.zhheo.com/rss.xml,2026-07-08,1783480134.0
给OpenClaw加上rm删除保护：防止AI误删你的整个电脑,张洪Heo,https://blog.zhheo.com/p/owiixgnk.html,https://blog.zhheo.com/,https://blog.zhheo.com/rss.xml,2026-07-07,1783422360.0
豆言豆语Skill发布：让AI学会豆包的毒舌说话风格,张洪Heo,https://blog.zhheo.com/p/ojxzvqar.html,https://blog.zhheo.com/,https://blog.zhheo.com/rss.xml,2026-07-02,1782990288.0
美团longcat上手：缓存免费，主打便宜，就是速度太慢，思考时间looooong,张洪Heo,https://blog.zhheo.com/p/e1l2qom9.html,https://blog.zhheo.com/,https://blog.zhheo.com/rss.xml,2026-07-02,1782958207.0
OpenClaw Workboard 功能上手：让 Agent 自己干活，你只管盯进度,张洪Heo,https://blog.zhheo.com/p/s3li91qz.html,https://blog.zhheo.com/,https://blog.zhheo.com/rss.xml,2026-07-01,1782883200.0
